Price,Close,High,Low,Open,Volume
Ticker,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS
Date,,,,,
2006-04-21,45.31363296508789,46.715987752923716,44.261865202472244,46.45304664813919,504870
2006-04-24,45.31363296508789,46.75981071314154,44.8753966759545,45.83951517465694,488199
2006-04-25,44.349510192871094,46.19010457471944,43.73598207573245,46.14628161542061,1830699
2006-04-26,46.19010925292969,46.97893263063447,44.261868757188296,44.261868757188296,836416
2006-04-27,45.83951950073242,46.75981512606934,45.62040133548659,46.45305103211633,1080296
2006-04-28,46.01481246948242,46.27775358632678,43.03480422930581,45.62039912247703,511550
2006-05-02,52.281585693359375,53.11423188929293,49.213931959144965,49.213931959144965,2476418
2006-05-03,52.413055419921875,53.64011827109313,50.528641529845586,53.37717718683566,1838812
2006-05-04,52.281585693359375,54.69188505595641,51.75570018997914,52.93894006497675,2124298
2006-05-05,52.281585693359375,53.815412560466584,51.40511319786955,52.588349729389925,964028
2006-05-08,54.07835388183594,54.6042360440866,52.15011371445476,52.15011371445476,1724945
2006-05-09,53.28953552246094,54.69189374410434,52.45688585077856,54.1660081571839,819176
2006-05-10,54.03453826904297,55.56836535144996,53.46482972961501,53.46482972961501,1380370
2006-05-11,52.763648986816406,54.29747597280829,52.15011752372415,53.72776746919174,887533
2006-05-12,54.03453826904297,55.08630273648274,49.95893925554189,52.588357111096734,1281969
2006-05-15,52.32540512084961,56.094235928607524,51.18599162224517,54.16599589986624,2826834
2006-05-16,50.572471618652344,53.815421031105956,45.576576939302484,52.500712080933766,1249691
2006-05-17,53.6839485168457,54.34130298848055,50.44099912141825,50.572471353136315,1082462
2006-05-18,47.41717529296875,53.02660233154867,46.62835180982606,53.02660233154867,1466566
2006-05-19,42.6403923034668,49.78364181584928,41.41332935554122,48.205991842428936,1222083
2006-05-22,36.811851501464844,46.62834590388437,34.27007946516304,43.823632739839105,2013664
2006-05-23,41.413330078125,42.026861562792746,35.935376364087304,37.68832155257937,1679081
2006-05-24,41.1065673828125,43.64833598507815,40.40538660917452,42.07068593134814,1262356
2006-05-25,41.018917083740234,42.07068487429309,39.00303076887589,40.75597597197143,3091394
2006-05-26,43.955101013183594,45.35745579705416,41.54480142976526,41.89538845399413,1373237
2006-05-29,44.086570739746094,46.01481111219055,43.648334443439516,44.70010222327082,884327
2006-05-30,41.939208984375,44.48098064429721,41.45714976431454,43.692154034396566,628627
2006-05-31,40.3615608215332,40.712151183812175,38.82773383764829,39.26597011875827,810350
2006-06-01,38.74009323120117,41.72009834530714,38.38950282084615,41.150393107827654,635088
2006-06-02,39.22214889526367,39.61656223441437,36.28596701926627,39.44126704551654,975769
2006-06-05,38.30185317993164,40.230093563151634,37.99508576471617,39.44126688800058,516578
2006-06-06,36.59273147583008,37.68832223857948,35.497140713080675,37.68832223857948,1177448
2006-06-07,33.78801727294922,36.81184834109153,33.34978098317432,36.373612051316634,894445
2006-06-08,28.660655975341797,33.74419661485872,28.178596692396514,33.34978325845702,2094833
2006-06-09,32.078895568847656,32.34184002154973,28.879772610241012,28.923595571198824,1315197
2006-06-12,29.93154525756836,32.86772758438188,29.580954825943692,32.42949121659012,927367
2006-06-13,25.81212043762207,29.361834032564946,25.198588908544544,28.923597703720695,3270692
2006-06-14,24.453588485717773,27.083006638412996,23.883881553648283,25.768297562065385,1609872
2006-06-15,25.505355834960938,26.206533324357792,24.541235533236005,25.33006062674222,819984
2006-06-16,27.03917694091797,27.95947239659525,26.250352025803352,26.294174982078033,1485462
2006-06-19,27.03917694091797,27.170647481480632,26.162704441515366,27.03917694091797,718659
2006-06-20,27.083003997802734,27.828006069442676,26.338001926162793,27.170651595361353,642931
2006-06-21,27.477413177490234,27.871824798989774,26.820058803252373,26.995352300005962,483063
2006-06-22,28.70447540283203,29.098888710650385,27.959473416807736,28.047121004293892,828220
2006-06-23,28.660655975341797,28.879774135178543,28.047124459103355,28.485360778776844,564324
2006-06-26,28.660655975341797,31.991251336164765,28.353888545483684,31.90360540962118,1295697
2006-06-27,27.608888626098633,29.318010971647926,27.214475262744514,29.098892807948733,1053569
2006-06-28,27.871824264526367,28.44153271533215,26.381822047868987,27.170646947480375,1150271
2006-06-29,28.44153594970703,29.05506742569709,27.696533920787324,28.485358910103987,802507
2006-06-30,29.756242752075195,30.36977418537643,29.055065404078356,29.361829448990306,826549
2006-07-03,29.887712478637695,31.1147753803231,29.4494762056754,29.8877124786377,707713
2006-07-04,29.93154525756836,30.501250529610754,29.756250041756026,30.063014161818998,451608
2006-07-05,29.668594360351562,30.150656935687667,29.58094844309632,29.75624362108423,287206
2006-07-06,29.624767303466797,29.887708362334973,28.923590031992667,29.580944350901593,1072052
2006-07-07,28.3100643157959,30.063009516074004,28.13476912707256,29.800068404727813,349528
2006-07-10,28.660655975341797,28.879774135178543,27.696535737712342,28.047124459103355,311355
2006-07-11,28.96742057800293,29.36183394143418,28.134770887087587,28.6606564861552,365393
2006-07-12,28.835948944091797,29.142713006772073,27.696533597926624,28.573004497820104,368898
2006-07-13,28.879772186279297,29.274185516064723,28.26624071144392,28.748299961858304,204168
2006-07-14,28.835948944091797,31.55301257876074,28.441535618161783,29.142713006772073,239912
2006-07-17,28.353885650634766,28.792121925565613,28.04712159557415,28.485357870505,304244
2006-07-18,26.99535369873047,28.704475829,26.294176331908396,28.704475829,729553
2006-07-19,26.64476776123047,27.696535591593584,25.855942724327573,27.34594687205217,571478
2006-07-20,27.521240234375,27.784183026291473,26.55712000749235,27.170651516891912,577894
2006-07-21,27.302120208740234,27.608885942448527,26.732413372846985,27.345944840263567,399527
2006-07-24,27.915653228759766,28.39771417189496,26.42564910887112,27.083003572632784,794075
2006-07-25,29.011241912841797,29.58095044396855,28.48535968678453,28.792123761404994,957834
2006-07-26,29.011241912841797,29.098891179503113,28.660654876629504,28.967418951249968,245997
2006-07-27,29.712425231933594,30.150661572561063,28.967421446780133,29.318011856673284,1139081
2006-07-28,30.501245498657227,31.202422902774412,29.712422172829488,29.843891055395314,915751
2006-07-31,28.792123794555664,30.413600123141542,28.178595644608333,29.800068629716552,737075
2006-08-01,28.44153594970703,29.01124112182257,28.04712261917931,28.792122976360236,514788
2006-08-02,29.361833572387695,29.756246930861597,28.353888694451925,28.92359725041176,532000
2006-08-03,30.19448471069336,30.325953607547067,29.36183499004137,29.36183499004137,736522
2006-08-04,29.800065994262695,30.676538523505716,29.58094786195194,30.588892607972358,458641
2006-08-07,29.975360870361328,30.1506560431601,29.186534264505504,29.186534264505504,244080
2006-08-08,30.588895797729492,30.80801395288951,30.019187256922365,30.019187256922365,319560
2006-08-09,32.03507614135742,32.34184358885374,30.238307796082875,30.588898209370676,722462
2006-08-10,33.30595779418945,33.744194080955104,31.640658567088966,31.9912489338925,855529
2006-08-11,34.708316802978516,36.28597030232312,33.74419819202609,34.094788601542206,1260573
2006-08-14,35.27802276611328,36.198318343490264,35.05890461228649,35.23419980404346,590849
2006-08-16,35.760074615478516,36.285960081626094,35.54095650711961,35.847723864908275,578839
2006-08-17,35.760074615478516,36.50507818998501,28.92359030337596,36.285960081626094,811227
2006-08-18,42.02686309814453,42.77186349307944,35.58478728900367,36.37361399003405,4906209
2006-08-21,39.8356819152832,43.385395417075664,39.48509152401674,42.508922782387266,3022997
2006-08-22,38.78391647338867,40.75598002288301,38.38950309479421,39.87950733421886,1079644
2006-08-23,37.644508361816406,39.13451282744587,37.33774086812531,39.13451282744587,946161
2006-08-24,38.564788818359375,39.35361538158031,36.72419796214672,38.47714290843578,1531829
2006-08-25,38.60860824584961,39.704198737181756,38.214195000274664,39.178316638733065,651362
2006-08-28,37.775970458984375,38.74009239490899,37.293911162761006,38.65244312247337,543689
2006-08-29,38.74009323120117,39.44127070843329,37.25008900240922,37.25008900240922,802510
2006-08-30,38.564788818359375,39.090670964855235,38.12655258178711,39.090670964855235,431176
2006-08-31,37.95126724243164,39.26597629247069,37.46920792611292,39.09068108376988,674942
2006-09-01,38.21420669555664,38.56479709747024,37.73214740053383,37.73214740053383,301164
2006-09-04,38.38949966430664,39.52891338905638,38.03891262625624,38.56479485507068,600354
2006-09-05,38.65243911743164,39.79185613668689,38.301852094449465,38.65243911743164,1138840
2006-09-06,38.34567642211914,39.441267177036835,38.21420419413796,38.65244049610504,557932
2006-09-07,40.668331146240234,41.98304008402631,37.907441039498394,38.47714958326345,1287721
2006-09-08,41.06273651123047,43.07862599608341,40.62450024817154,42.070681253656936,5656651
2006-09-11,37.030967712402344,41.85156705957898,36.37361325596917,41.1942126031458,1610256
2006-09-12,37.775970458984375,38.564797193515616,36.110674404442015,36.81185186653764,1558439
2006-09-13,39.22214889526367,39.87950334602228,38.2580303715421,39.26597185661872,1069455
2006-09-14,39.35362243652344,40.27391802961161,39.003032047024256,39.52891428779528,817006
2006-09-15,38.82773971557617,39.79186168605798,38.17038519439775,39.44127127070496,542865
2006-09-18,40.79979705810547,41.58862370063332,38.69626491716033,38.82773379526331,1970685
2006-09-19,38.65243911743164,41.36950609880047,38.21420283109578,41.10656499569446,828663
2006-09-20,39.79185485839844,40.14244187011822,38.12655568642786,38.652437875746244,887003
2006-09-21,39.87950134277344,41.018914998157186,39.572737285220015,40.098619482019444,811940
2006-09-22,39.22214889526367,40.31773964652802,38.74008963340289,39.61656223441437,844519
2006-09-25,38.871559143066406,39.967149911963176,38.60861802722672,39.967149911963176,625190
2006-09-26,39.003028869628906,39.74802920727577,38.60861554944278,39.35361923056712,1068424
2006-09-27,39.74802780151367,40.27391332432209,39.00302749021511,39.441263754150114,1324438
