Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2006-04-21,36.3616828918457,37.06222411262718,35.88394531135869,35.88394531135869,28008920
2006-04-24,35.236961364746094,36.3209773126382,34.6628198227513,36.098176946666875,11868720
2006-04-25,35.3333625793457,35.776825397368754,35.13412793514057,35.26695103127732,17786760
2006-04-26,35.86466598510742,36.50521911042142,35.196258317962766,35.34836484136638,18299760
2006-04-27,35.314083099365234,36.59091018649312,34.54498923974868,35.86251775434448,18850140
2006-04-28,35.02058029174805,35.176969071328465,31.74496416701326,34.23434756044346,19290100
2006-05-02,36.475223541259766,37.31930009735076,35.605440131741744,35.94821343243493,17044980
2006-05-03,36.98509216308594,37.44783506622631,36.4238041578809,36.54805937829422,8016660
2006-05-04,37.8655891418457,38.343326635520754,36.25027775341583,36.41951996669742,9527480
2006-05-05,37.647071838378906,38.17622631204581,36.895117029502416,37.70491552180883,9352040
2006-05-08,37.537818908691406,38.34761749711623,37.06222249721289,38.047693304710194,32176720
2006-05-09,36.53306579589844,38.30048381603363,36.33383115180516,37.74990802354334,14694840
2006-05-10,37.32143783569336,37.696344636080184,36.56733867047262,36.633750209226974,18600680
2006-05-11,37.53488540649414,37.89276864779449,36.00416796744698,37.47020660250471,6720720
2006-05-12,37.741844177246094,37.89707195205575,36.70699344174832,37.08212777915495,4342920
2006-05-15,36.372833251953125,37.72891687383593,35.83384872518404,37.383965460823525,7634320
2006-05-16,36.55177307128906,36.65094767127955,35.40050291631933,36.21976005161744,7620200
2006-05-17,36.405174255371094,37.29773257973748,35.65921815630801,37.29773257973748,6975220
2006-05-18,35.3422966003418,36.392240837787824,34.66749011836376,36.09040748806805,10689980
2006-05-19,34.911102294921875,36.00416443496776,32.99447355329514,35.961046333105465,9194180
2006-05-22,33.93231201171875,35.96105069608469,30.614323173959985,34.92619967733463,7656500
2006-05-23,33.68437957763672,34.495011155498716,32.03724292654968,34.27941733577685,10653680
2006-05-24,33.14107894897461,34.45188963784257,32.20971216094989,34.106938244566685,24265960
2006-05-25,32.690486907958984,34.06381827560695,31.39907894220564,32.384344125815645,17455920
2006-05-26,33.37176513671875,34.02070462450582,32.339072211564364,32.77025984105189,6039860
2006-05-29,32.95566177368164,33.977577364512335,32.68616957786444,33.632626037986455,4832680
2006-05-30,32.343379974365234,33.12382840954792,31.30852916674121,33.12382840954792,5578720
2006-05-31,32.1320915222168,33.41703173846697,30.84068704624766,31.573704491082577,12457300
2006-06-01,31.849679946899414,33.30925129701777,31.606061122630035,32.77026664819871,10589920
2006-06-02,32.98800277709961,33.41703557947649,31.649167258373218,31.90787913395175,8813740
2006-06-05,31.882007598876953,33.37391608495904,31.481003057119352,32.89961045130055,6723300
2006-06-06,31.157609939575195,31.692281523066143,30.840686861168567,31.692281523066143,3770720
2006-06-07,31.077844619750977,31.46375935983107,30.61431927061821,31.118807967662303,4635600
2006-06-08,29.866214752197266,31.261107176995125,27.596011852795698,30.657443759775028,14506360
2006-06-09,30.730731964111328,31.0455002895145,28.51227370339092,29.622580210365253,7441120
2006-06-12,29.848960876464844,31.383990965573464,28.680442878188256,30.954958120367912,7149800
2006-06-13,28.098342895507812,29.228055694193475,27.596008901213832,28.932689924426253,7793300
2006-06-14,27.550731658935547,29.01030094846322,26.52666111787303,27.940957552027996,19552540
2006-06-15,30.08395767211914,31.252478973449048,27.768482344931925,27.768482344931925,15544960
2006-06-16,31.670738220214844,33.050540963477545,30.61432957199147,30.61432957199147,24585060
2006-06-19,31.748342514038086,31.912195911112306,30.377165783771677,30.377165783771677,3769620
2006-06-20,30.56903839111328,31.347332011785678,30.193907346657735,31.045502057660553,5362620
2006-06-21,30.573348999023438,30.920455066270783,30.269361023607534,30.829906086514892,4450520
2006-06-22,31.517658233642578,32.77025768868021,31.261101084596252,32.11485398237475,3886540
2006-06-23,32.31319808959961,32.360628986269866,30.29524009662021,30.390101889960714,5514720
2006-06-26,32.83924865722656,33.28768085894602,31.27188083578027,31.27188083578027,15341120
2006-06-27,31.953153610229492,32.765939742108564,31.51980803375252,32.33906500515644,7523400
2006-06-28,31.332250595092773,33.41704246233364,31.133904673306226,33.41704246233364,10551840
2006-06-29,32.31103515625,32.813369002450955,31.52627401606517,31.907875885268403,21540020
2006-06-30,34.32038116455078,35.1331707973072,32.55898002772316,32.55898002772316,12039800
2006-07-03,33.567962646484375,34.49501688315952,33.244571863204754,34.49501688315952,10040440
2006-07-04,33.945247650146484,34.061670159805814,33.63263725666253,33.63263725666253,4172900
2006-07-05,34.814083099365234,35.18490466867963,33.54854864798066,33.632630091621714,12820100
2006-07-06,34.49501037597656,34.70844943697011,33.934465141486726,34.516571073341765,7704840
2006-07-07,33.60245132446289,34.92404243114062,32.38218957155949,34.58124577341231,3791100
2006-07-10,33.572261810302734,33.63262780215626,32.89961030696355,33.248871158358924,2795580
2006-07-11,32.83708190917969,33.419184347398534,32.55680939012635,33.419184347398534,2273680
2006-07-12,32.82200241088867,33.28768253453038,29.320757795698412,29.320757795698412,6166200
2006-07-13,32.18168640136719,32.98585032811967,32.02214581025937,32.59778084278998,4184100
2006-07-14,31.446516036987305,32.16659863648993,30.85578776109491,32.16659863648993,9449000
2006-07-17,30.504362106323242,31.476688773882096,30.280142755017188,31.476688773882096,10783540
2006-07-18,30.625097274780273,30.786792610666442,30.22624746371438,30.398723146599632,8153400
2006-07-19,30.06239891052246,31.00238797609629,29.84249232136385,30.700554693198153,5204760
2006-07-20,31.32362174987793,31.90788239525926,30.657437697504985,30.657437697504985,8917160
2006-07-21,30.607851028442383,31.347336158725327,30.398724786240457,30.82991237186089,6075420
2006-07-24,31.455137252807617,31.79362113174631,29.8511219835925,30.398728842940304,5664600
