Price,Close,High,Low,Open,Volume
Ticker,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS
Date,,,,,
2006-04-21,3.985912799835205,4.044449241824039,3.8778316223052522,3.9552870376816482,937852
2006-04-24,3.978191614151001,4.028584050338132,3.8894541109720246,3.966908681445867,455340
2006-04-25,3.8991260528564453,3.95146997706806,3.874014559219489,3.912699383082019,287057
2006-04-26,3.867736577987671,3.9824337010081567,3.842964004603881,3.9824337010081567,561044
2006-04-27,3.7976629734039307,3.9161781334839927,3.788754538488025,3.9161781334839927,410361
2006-04-28,3.717069149017334,3.8120004422048637,3.680250448138077,3.79647521639478,477880
2006-05-02,3.7523603439331055,3.874014005015267,3.719019086806988,3.7964744935750336,261223
2006-05-03,3.8774938583374023,3.896836273325536,3.7964756366804364,3.8716398383026775,452561
2006-05-04,4.088225364685059,4.183919432494444,3.842964843486247,3.874014879846614,924060
2006-05-05,4.086274147033691,4.175351438756258,4.075415480154549,4.075415480154549,770496
2006-05-08,3.965806007385254,4.098658499696762,3.8894543688120016,3.9839609588701466,630518
2006-05-09,3.9514687061309814,3.966908156116767,3.914649602477106,3.9289869483662305,319685
2006-05-10,3.921607494354248,4.055647880744209,3.9069312266103635,4.055647880744209,57020
2006-05-11,3.870875120162964,3.9514698892855527,3.868160454178156,3.912699296160806,531710
2006-05-12,3.8592519760131836,3.951468565725049,3.80427834279521,3.951468565725049,241359
2006-05-15,3.750748872756958,3.8662096066454117,3.598553547149812,3.8662096066454117,734266
2006-05-16,3.6686275005340576,3.8740144652980253,3.492763777374421,3.8731663403594,552913
2006-05-17,3.791468858718872,3.800377292822149,3.719019340444014,3.719019340444014,1544801
2006-05-18,3.5202505588531494,3.796474896889153,3.4710455731580288,3.796474896889153,3053270
2006-05-19,3.4106433391571045,3.4861462375850714,3.223156302816284,3.4710456995354604,3622651
2006-05-22,3.3742482662200928,3.4091156905237936,3.1921905855075785,3.1921905855075785,1259699
2006-05-23,3.409879446029663,3.6337600864607302,3.115414987663973,3.115414987663973,868172
2006-05-24,3.2301125526428223,3.4091158251603586,3.1921907115770978,3.3315756850836835,154799
2006-05-25,3.930854082107544,3.968606257520776,2.9951181250814463,2.9951181250814463,885360
2006-05-26,3.4505155086517334,3.7190194959730123,3.370769906232016,3.7190194959730123,330800
2006-05-29,3.673717975616455,3.788754446527346,3.418363041010197,3.788754446527346,498259
2006-05-30,3.7209715843200684,3.796475108752249,3.5373027721708272,3.796475108752249,253092
2006-05-31,3.5137178897857666,3.719019058471684,3.4478004371008364,3.719019058471684,948865
2006-06-01,3.3017988204956055,3.5090518923856457,3.2928908030557884,3.378065730920807,161489
2006-06-02,3.3498153686523438,3.409115827474506,3.022435208302644,3.2773658514415254,336667
2006-06-05,3.237833023071289,3.478851475526825,3.2308773149004253,3.471046185018918,31597
2006-06-06,3.015139102935791,3.2231562117145636,2.945743996888328,3.2231562117145636,50433
2006-06-07,2.696667194366455,3.1766659450335064,2.4173882256290358,3.06816153558011,672923
2006-06-08,2.3123629093170166,2.673083619826305,2.1577917839547305,2.6652783284233355,1765678
2006-06-09,2.6222660541534424,2.762160250336389,2.246868537909599,2.247293016755197,609933
2006-06-12,2.375479221343994,2.5265715997998917,2.3244083244923686,2.5265715997998917,284175
2006-06-13,2.3247485160827637,2.5878231931084,2.1694142348146777,2.3244087664506106,679407
2006-06-14,2.245002508163452,2.4944191038745878,2.169414050470283,2.3166032797960288,160563
2006-06-15,2.3964338302612305,2.4328282575985676,2.263157471493406,2.339848866665648,298070
2006-06-16,2.495605945587158,2.6730821844025052,2.324407994764962,2.5180874960437,245476
2006-06-19,2.9701766967773438,2.994948437296834,2.4406332781601474,2.6343128068434702,2014242
2006-06-20,3.09140682220459,3.447800592086653,2.8675251727989424,3.0604415209117564,2892089
2006-06-21,3.0705370903015137,3.176665528539312,3.0139513003042353,3.075966421615543,357870
2006-06-22,3.0360090732574463,3.161142281667543,2.913252863282882,3.099211875327181,156754
2006-06-23,2.877960205078125,2.9635587735564495,2.8473346554171166,2.9027321530005263,190925
2006-06-26,2.8787238597869873,3.223156270590761,2.8435177226111077,3.223156270590761,118878
2006-06-27,2.728480339050293,2.886105013824066,2.5963069084575636,2.7822659111110397,384939
2006-06-28,2.7497739791870117,2.835712307355941,2.572297908078219,2.635076222369526,99116
2006-06-29,3.0951600074768066,3.1692883569490657,2.8711447778325123,2.8711447778325123,3436151
2006-06-30,3.2336227893829346,3.2947807028709217,3.1339842642016658,3.2532068791368056,6119920
2006-07-03,3.141801118850708,3.255613219104595,3.137936025745822,3.255613219104595,177648
2006-07-04,3.137935161590576,3.255612322542263,3.137935161590576,3.2477095087846317,95411
2006-07-05,3.2469377517700195,3.2869644519741295,3.137936095451322,3.137936095451322,191440
2006-07-06,3.169631242752075,3.2163582527222165,3.163017353139142,3.208542278449249,15747
2006-07-07,3.1069273948669434,3.177103792439195,2.990453355490886,3.177103792439195,153769
2006-07-10,2.99595046043396,3.1379355411265775,2.9935448160650115,3.1379355411265775,73282
2006-07-11,2.9394311904907227,3.0202583537443237,2.902581811377937,3.0060856453354496,448032
2006-07-12,2.883340835571289,3.012356343997221,2.8397917806802613,2.9417501665352295,225096
2006-07-13,2.9574689865112305,3.051610129227039,2.9143497168154413,2.9810039560185997,319376
2006-07-14,2.9998161792755127,3.0673297873892205,2.941750623219203,3.043021035389765,528622
2006-07-17,2.8692548274993896,2.9417502374204605,2.793494418756798,2.816256877616375,5533248
2006-07-18,2.9378855228424072,3.0123570202470726,2.865647462135335,3.0123570202470726,3298437
2006-07-19,2.8484675884246826,2.957469444770081,2.8249326152705776,2.957469444770081,127524
2006-07-20,2.8621253967285156,2.922166820806259,2.824073713171852,2.831976529767652,65151
2006-07-21,2.745307207107544,2.87904740091658,2.7025319206432457,2.87904740091658,176722
2006-07-24,2.7323367595672607,2.7378347735965587,2.683720311252451,2.683720311252451,24393
2006-07-25,2.9229390621185303,3.012012620077402,2.847265279417265,2.853106444897961,440004
2006-07-26,2.896655559539795,2.9496535177884176,2.840222080039266,2.9261174886756436,180118
2006-07-27,2.9559226036071777,2.9810038621462036,2.90258150831573,2.90258150831573,417052
2006-07-28,3.0743727684020996,3.0986813058232174,2.7699593778381595,2.7699593778381595,632371
2006-07-31,3.152022361755371,3.21635759069977,3.0594272938898115,3.0594272938898115,683524
2006-08-01,3.107271194458008,3.1535688364950833,3.0594274732199294,3.1535688364950833,80384
