Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
1996-01-01,2.9001808166503906,2.9088381888992507,2.874208947589911,2.8828665675248706,985500
1996-01-02,2.7905220985412598,2.8915232830244424,2.7472354873989033,2.8395797954885698,7470000
1996-01-03,2.701063871383667,2.729344173763254,2.64969749161707,2.666434879146196,15160500
1996-01-04,2.75185227394104,2.7697441222983223,2.672205609766491,2.701063261910278,12397500
1996-01-05,2.702218532562256,2.7414646476511915,2.6952924852906586,2.7518533470293915,5008500
1996-01-08,2.619107484817505,2.721262600512394,2.602947212186193,2.7022170337454066,12645000
1996-01-09,2.6121826171875,2.6537374103561633,2.5885196774826538,2.6191086637350485,8968500
1996-01-10,2.603525161743164,2.654891785741193,2.5856333105520437,2.6121822853772527,2988000
1996-01-11,2.617375612258911,2.619684541042278,2.5914037548928626,2.603524268732604,2227500
1996-01-12,2.643348455429077,2.666434779640647,2.6087197121699655,2.6173765883771423,4806000
1996-01-15,2.615067720413208,2.654891424924803,2.6116048218929873,2.643348017047335,2020500
1996-01-16,2.606987714767456,2.6323824715337194,2.5971766220877157,2.615067977232205,3082500
1996-01-17,2.6064107418060303,2.620262585653783,2.598330974293155,2.6069878503650874,3078000
1996-01-18,2.5740902423858643,2.5960218521196716,2.5394610068642898,2.6064105484703264,5148000
1996-01-19,2.462700605392456,2.5798620665825958,2.403831072825926,2.574090485502878,16128000
1996-01-22,2.445385456085205,2.480591797602005,2.4130651523151063,2.4627001964491635,3946500
1996-01-23,2.2941722869873047,2.4661630080257715,2.273972002932216,2.4453856154581466,7947000
1996-01-24,2.1949028968811035,2.3259159685717963,2.155657032997716,2.2941727645993693,15763500
1996-01-25,2.172393560409546,2.1931709514332964,2.152770386325102,2.194902276842256,8140500
1996-01-26,2.172393560409546,2.172393560409546,2.172393560409546,2.172393560409546,0
1996-01-29,2.2941722869873047,2.3403444355949525,2.164890568109158,2.1723937218302924,9639000
1996-01-30,2.4373056888580322,2.5042552256454997,2.3062926530287418,2.294172136629575,15669000
1996-01-31,2.3461153507232666,2.4153738089905885,2.3166810880217845,2.4373054146787614,9598500
1996-02-01,2.4921343326568604,2.5279175295422016,2.3490012974294925,2.3461152601199613,12573000
1996-02-02,2.777824878692627,2.828037295536473,2.51637582924563,2.5388845533022453,28179000
1996-02-05,2.9198036193847656,3.0588964368823404,2.7818645235917425,2.777824268451198,18873000
1996-02-06,2.8921003341674805,3.000604671100452,2.8112994377228673,2.978095950791643,14112000
1996-02-07,2.849390983581543,2.9088376173595494,2.7714756393953124,2.851122061393426,13968000
1996-02-08,3.148932695388794,3.1489326953887935,2.8511226085346206,2.8857518496853563,21955500
1996-02-09,3.252819299697876,3.3226543871630096,3.152394982575201,3.148932331315181,12181500
1996-02-12,3.150662660598755,3.295527261980089,3.1166110381355416,3.295527261980089,14436000
1996-02-13,3.225694179534912,3.2666713720576643,3.116612714705335,3.150664355486497,11718000
1996-02-14,3.3261172771453857,3.4225010839693293,3.278213804139791,3.278213804139791,9598500
1996-02-15,3.3590149879455566,3.451359043448136,3.289757008240141,3.3261175714285205,16924500
1996-02-16,3.2591681480407715,3.3705577806069034,3.1974128248557716,3.278214217016437,12861000
1996-02-19,3.2580134868621826,3.3186138415867155,3.255127449025907,3.25974481234069,5913000
1996-02-20,3.114880084991455,3.2897568466890115,3.0473534342516904,3.2897568466890115,9823500
1996-02-21,3.114880084991455,3.1148800849914546,3.1148800849914546,3.1148800849914546,0
1996-02-22,3.1910641193389893,3.231464688239669,3.182983856947216,3.1148800974143116,3231000
